timestamp,program,flag,execution_time,pkg_energy,pp0,pp1,dram,psys
Wed Jun  1 16:38:26 2022,callback001,-O0,544.335000,9.910400,5.871216,0.000000,0.889404,0.000000
Wed Jun  1 16:38:33 2022,callback001,-O0,543.705000,9.851501,5.850281,0.000000,0.888489,0.000000
Wed Jun  1 16:38:40 2022,callback001,-O0,545.536000,10.035706,5.948242,0.000000,0.892700,0.000000
Wed Jun  1 16:38:46 2022,callback001,-O0,544.147000,9.857910,5.848389,0.000000,0.889099,0.000000
Wed Jun  1 16:38:57 2022,callback001,-O0,549.970000,10.038269,5.970520,0.000000,0.907288,0.000000
Wed Jun  1 16:39:03 2022,callback001,-O0,544.880000,9.852173,5.859375,0.000000,0.890076,0.000000
Wed Jun  1 16:39:10 2022,callback001,-O0,546.496000,9.998047,5.933350,0.000000,0.895325,0.000000
Wed Jun  1 16:39:17 2022,callback001,-O0,553.843000,9.996399,5.922058,0.000000,0.907471,0.000000
Wed Jun  1 16:39:23 2022,callback001,-O0,547.500000,9.961426,5.899841,0.000000,0.895447,0.000000
Wed Jun  1 16:39:30 2022,callback001,-O0,547.935000,9.938843,5.898804,0.000000,0.897339,0.000000
Wed Jun  1 16:39:40 2022,callback001,-O0,546.340000,9.994995,5.945984,0.000000,0.897400,0.000000
Wed Jun  1 16:39:47 2022,callback001,-O0,548.077000,9.948242,5.906067,0.000000,0.897217,0.000000
Wed Jun  1 16:39:54 2022,callback001,-O0,547.623000,9.955139,5.923218,0.000000,0.898865,0.000000
Wed Jun  1 16:40:06 2022,callback001,-O0,547.589000,10.001038,5.930115,0.000000,0.897339,0.000000
Wed Jun  1 16:40:17 2022,callback001,-O0,568.933000,10.277283,6.079285,0.000000,0.934021,0.000000
Wed Jun  1 16:40:30 2022,callback001,-O0,556.005000,10.174561,6.029358,0.000000,0.910889,0.000000
Wed Jun  1 16:40:36 2022,callback001,-O0,552.929000,10.059631,5.971558,0.000000,0.906250,0.000000
Wed Jun  1 16:40:49 2022,callback001,-O0,545.728000,10.063293,5.992981,0.000000,0.894897,0.000000
Wed Jun  1 16:40:55 2022,callback001,-O0,549.653000,9.963318,5.921326,0.000000,0.902710,0.000000
Wed Jun  1 16:41:02 2022,callback001,-O0,544.587000,9.891541,5.883179,0.000000,0.892334,0.000000
Wed Jun  1 16:41:09 2022,callback001,-O0,562.746000,10.143127,5.989380,0.000000,0.922241,0.000000
Wed Jun  1 16:41:17 2022,callback001,-O0,546.768000,10.031860,5.953247,0.000000,0.896179,0.000000
Wed Jun  1 16:41:26 2022,callback001,-O0,549.302000,9.987244,5.911743,0.000000,0.899719,0.000000
Wed Jun  1 16:41:32 2022,callback001,-O0,547.923000,9.989502,5.933594,0.000000,0.898376,0.000000
Wed Jun  1 16:41:39 2022,callback001,-O0,548.181000,9.965698,5.914307,0.000000,0.897400,0.000000
Wed Jun  1 16:41:46 2022,callback001,-O0,562.253000,10.312500,6.103333,0.000000,0.921631,0.000000
Wed Jun  1 16:41:58 2022,callback001,-O0,546.745000,10.065796,6.019409,0.000000,0.899963,0.000000
Wed Jun  1 16:42:05 2022,callback001,-O0,548.519000,10.039490,5.949219,0.000000,0.899475,0.000000
Wed Jun  1 16:42:12 2022,callback001,-O0,553.874000,10.178955,6.045593,0.000000,0.906860,0.000000
Wed Jun  1 16:42:24 2022,callback001,-O0,549.577000,9.983521,5.933167,0.000000,0.900513,0.000000
